School ID,Name of School,"Elementary, Middle, or High School",Street Address,City,State,ZIP Code,Phone Number,Link,Network Manager,Collaborative Name,Adequate Yearly Progress Made?,Track Schedule,CPS Performance Policy Status,CPS Performance Policy Level,Healthy Schools Certified?,Safety Icon,Safety Score,Family Involvement Icon,Family Involvement Score,Environment Icon,Environment Score,Instruction Icon,Instruction Score,Leaders Icon,Leaders Score,Teachers Icon,Teachers Score,Parent Engagement Icon,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,Average Student Attendance,Rate of Misconducts (per 100 students),Average Teacher Attendance,Individualized Education Program Compliance Rate,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read %,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading %,ISAT Value Add Math,ISAT Value Add Read,ISAT Value Add Color Math,ISAT Value Add Color Read,Students Taking Algebra %,Students Passing Algebra %,9th Grade EXPLORE (2009),9th Grade EXPLORE (2010),10th Grade PLAN (2009),10th Grade PLAN (2010),Net Change EXPLORE and PLAN,11th Grade Average ACT (2011),Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment (number of students),General Services Route,Freshman on Track Rate %,RCDTS Code,X_COORDINATE,Y_COORDINATE,Latitude,Longitude,Community Area Number,Community Area Name,Ward,Police District,Location
609775,John P Altgeld Elementary School,ES,1340 W 71st St ,Chicago,IL,60636,(773) 535-3250,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609775.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,48.0,Weak,37,Strong,64.0,Average,58.0,Weak,27.0,Weak,35.0,Weak,46,Average,48,91.9,32.9,95.5%,100.0%,42.1,NDA,30.1,34.4,67.1,52.4,37.2,37.2,56,56.8,8.8,40.4,16.4,20.9,-0.8,3.0,Red,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,527,43,,150000000000000,1168430.269,1857717.233,41.76510322,-87.6582125,67,WEST ENGLEWOOD,17,7,"(41.76510322, -87.6582125)"
610184,John Spry Elementary Community School,ES,2400 S Marshall Blvd ,Chicago,IL,60623,(773) 534-1700,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610184.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,66.0,Average,59,Strong,70.0,Strong,67.0,Average,52.0,Average,43.0,Weak,46,Average,48,96.2,5.9,97.4%,99.0%,44.4,12.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,18.7,13.3,17.9,7.3,1.7,1.1,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,809,39,,150000000000000,1157044.911,1887895.675,41.84815451,-87.69912725,30,SOUTH LAWNDALE,12,10,"(41.84815451, -87.69912725)"
610269,John T McCutcheon Elementary School,ES,4865 N Sheridan Rd ,Chicago,IL,60640,(773) 534-2680,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610269.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,56.0,Weak,36,Strong,67.0,Average,41.0,Weak,32.0,Average,42.0,Average,52,Average,53,94.0,8.8,94.8%,98.1%,62.4,66.3,31.3,30.3,46.7,48.3,34.1,40.5,48.1,58.4,9.1,13.6,19.5,10.8,1.0,-0.2,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,355,32,,150000000000000,1168789.535,1932738.462,41.97095968,-87.65472193,3,UPTOWN,48,20,"(41.97095968, -87.65472193)"
610130,John T Pirie Fine Arts & Academic Center Elementary School,ES,650 E 85th St ,Chicago,IL,60619,(773) 535-3435,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610130.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,26.0,Average,44,Strong,63.0,Strong,62.0,Average,43.0,Average,46.0,NDA,NDA,NDA,NDA,93.5,20.8,95.4%,100.0%,74.5,49.6,31.1,37.3,55.8,49.7,44.2,50,71.8,73.7,NDA,NDA,10.7,20.9,0.1,1.6,Yellow,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,384,45,,150000000000000,1182225.898,1848815.302,41.74036711,-87.60792289,44,CHATHAM,6,6,"(41.74036711, -87.60792289)"
609937,John W Garvy Elementary School,ES,5225 N Oak Park Ave ,Chicago,IL,60656,(773) 534-1185,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609937.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,60.0,Strong,70,Average,50.0,Average,51.0,Average,51.0,Average,55.0,Strong,56,Average,49,95.3,10.2,96.5%,97.3%,83.4,43.6,63.9,57.8,58.1,63.9,60.6,59.4,51.4,55.3,38.4,49.3,34.4,33.5,-0.1,0.2,Yellow,Yellow,44.6,45.5,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,720,30,,150000000000000,1130304.414,1934430.694,41.97635262,-87.79619832,10,NORWOOD PARK,41,16,"(41.97635262, -87.79619832)"
610225,John Whistler Elementary School,ES,11533 S Ada St ,Chicago,IL,60643,(773) 535-5560,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610225.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,45.0,Weak,32,Average,41.0,Weak,28.0,Weak,20.0,Weak,21.0,Average,52,Strong,55,92.4,11.1,97.0%,100.0%,74.7,60.2,34,27.4,49,61.2,31.5,28,50.4,51.2,6,8.2,5.4,4.1,-0.9,0.5,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,375,49,,150000000000000,1169444.934,1828137.944,41.68391137,-87.65534733,53,WEST PULLMAN,34,5,"(41.68391137, -87.65534733)"
609828,Jonathan Burr Elementary School,ES,1621 W Wabansia Ave ,Chicago,IL,60622,(773) 534-4090,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609828.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Track_E,Not on Probation,Level 1,No,Strong,71.0,Strong,66,Strong,68.0,Average,51.0,Average,53.0,Strong,63.0,Strong,56,Average,49,95.9,4.3,96.9%,100.0%,78.5,53.1,53.8,43.8,51.9,51.9,71.3,57.7,69.2,58.4,14.3,25,29.1,22.2,0.4,0.6,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,348,35,,150000000000000,1165168.464,1911344.181,41.91233061,-87.66864691,24,WEST TOWN,1,14,"(41.91233061, -87.66864691)"
609865,Jordan Elementary Community School,ES,7414 N Wolcott Ave ,Chicago,IL,60626,(773) 534-2220,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609865.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,61.0,Weak,31,Average,57.0,Average,49.0,Very Weak,17.0,Very Weak,15.0,Average,52,Average,51,95.6,16.4,95.1%,100.0%,60.1,42,36,21.1,41.4,54.1,26.3,19.1,43.2,34.7,4.8,15.9,16.9,7.1,0.3,-1.2,Yellow,Red,37.7,23.1,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,753,32,,150000000000000,1162385.224,1949501.716,42.01709536,-87.67779928,1,ROGERS PARK,49,24,"(42.01709536, -87.67779928)"
610313,Jose De Diego Elementary Community Academy,ES,1313 N Claremont Ave ,Chicago,IL,60622,(773) 534-4451,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610313.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,Yes,Average,57.0,Average,53,Weak,37.0,Average,40.0,Strong,60.0,Strong,64.0,Average,53,Strong,54,95.0,29.0,96.8%,100.0%,75,51.4,29.9,32.4,49.2,44.4,45.5,45.1,49.1,51.3,17.5,33.3,16.7,11.3,-0.3,-1.1,Yellow,Red,49.2,23,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,869,35,,150000000000000,1160540.669,1908752.314,41.90531549,-87.68572005,24,WEST TOWN,1,14,"(41.90531549, -87.68572005)"
610242,Joseph Brennemann Elementary School,ES,4251 N Clarendon Ave ,Chicago,IL,60613,(773) 534-5766,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610242.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,50.0,Average,56,Average,55.0,Average,59.0,Average,41.0,Average,54.0,Average,53,Strong,59,96.5,13.7,97.7%,96.7%,79.8,47.2,32.4,30.8,50.5,65.7,48.8,30,66.2,50,8.3,25,18.1,10.9,1.0,1.0,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,362,32,,150000000000000,1170183.793,1928747.67,41.95997841,-87.64971223,3,UPTOWN,46,19,"(41.95997841, -87.64971223)"
609938,Joseph E Gary Elementary School,ES,3740 W 31st St ,Chicago,IL,60623,(773) 534-1455,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609938.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,32.0,Weak,27,Weak,29.0,Weak,28.0,Weak,29.0,Very Weak,17.0,Weak,45,Average,48,96.1,16.8,96.2%,100.0%,NDA,NDA,34.5,21.8,50.5,55.3,45.5,27.7,58.4,41.7,12.3,21.3,14.3,7.6,0.4,0.1,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,204",37,,150000000000000,1151739.739,1883825.92,41.83709246,-87.71870452,30,SOUTH LAWNDALE,22,10,"(41.83709246, -87.71870452)"
610041,Josephine C Locke Elementary School,ES,2828 N Oak Park Ave ,Chicago,IL,60634,(773) 534-3300,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610041.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,57.0,Average,47,Average,49.0,Average,56.0,Average,44.0,Average,45.0,Average,47,Average,50,95.5,2.2,95.1%,100.0%,63.4,39.5,36.1,30.5,55.3,63,58.7,46,64,70.5,26.1,33.8,21.1,15.6,0.7,1.7,Green,Green,23.9,45.5,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,317",29,,150000000000000,1130557.942,1918183.07,41.93176301,-87.79564085,18,MONTCLARE,36,25,"(41.93176301, -87.79564085)"
610015,Joseph Jungman Elementary School,ES,1746 S Miller St ,Chicago,IL,60608,(773) 534-7375,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610015.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Weak,36.0,Weak,34,Average,56.0,Average,53.0,Weak,20.0,Average,43.0,Average,48,Average,49,96.4,5.3,96.3%,93.8%,75.5,34.7,32.5,20,59.2,64.4,25,34.9,51.3,71.3,6.9,34.5,7.8,6.6,0.1,-0.7,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,286,39,,150000000000000,1169764.005,1891617.595,41.85810053,-87.65233933,31,LOWER WEST SIDE,25,12,"(41.85810053, -87.65233933)"
609925,Joseph Kellman Corporate Community Elementary School,ES,751 S Sacramento Blvd ,Chicago,IL,60612,(773) 534-6602,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609925.pdf,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,58.0,Strong,68,Average,42.0,Average,45.0,Weak,37.0,Average,50.0,Strong,59,Strong,57,95.2,4.4,95.8%,100.0%,84.7,55.3,37,32.3,48.9,56,34.5,43.2,56.5,55.2,0,11.5,13.3,10.5,-0.3,-0.6,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,293,37,,150000000000000,1156531.906,1896287.544,41.87119309,-87.70078311,27,EAST GARFIELD PARK,2,11,"(41.87119309, -87.70078311)"
610019,Joshua D Kershaw Elementary School,ES,6450 S Lowe Ave ,Chicago,IL,60621,(773) 535-3050,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610019.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,62.0,Strong,63,Strong,69.0,Average,56.0,Average,50.0,Average,59.0,Strong,58,Strong,63,94.8,8.2,96.0%,100.0%,NDA,NDA,55.2,46.3,71.6,71.6,67.2,58.1,83.3,78.7,5.6,38.9,22.3,16.2,1.9,1.1,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,262,45,,150000000000000,1173111.97,1861899.898,41.77647883,-87.64092929,68,ENGLEWOOD,20,7,"(41.77647883, -87.64092929)"
610129,Josiah Pickard Elementary School,ES,2301 W 21st Pl ,Chicago,IL,60608,(773) 535-7280,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610129.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,50.0,Weak,36,Weak,35.0,Weak,37.0,Weak,32.0,Weak,34.0,Average,48,Strong,54,95.8,5.1,96.4%,100.0%,76.4,NDA,48.9,25.6,55,78.6,42.5,30.2,70,69.8,6.6,8.2,16.1,11.0,1.7,0.0,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,656,39,,150000000000000,1161333.371,1889647.219,41.85287295,-87.6833397,31,LOWER WEST SIDE,25,12,"(41.85287295, -87.6833397)"
610000,Julia Ward Howe Elementary School of Excellence,ES,720 N Lorel Ave ,Chicago,IL,60644,(773) 534-6060,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610000.pdf,AUSL Schools,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 1,No,Strong,67.0,Average,46,Very Strong,90.0,Strong,69.0,Average,59.0,Strong,67.0,Strong,57,Strong,64,96.0,7.7,97.1%,100.0%,NDA,NDA,36.9,35.6,63.1,75.2,38.5,39.1,67.5,56.4,7.4,14.8,20.6,9.3,0.8,-0.8,Green,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,576,36,,150000000000000,1140502.548,1904349.511,41.89362521,-87.75943557,25,AUSTIN,37,15,"(41.89362521, -87.75943557)"
610368,Langston Hughes Elementary School,ES,240 W 104th St ,Chicago,IL,60628,(773) 535-5075,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610368.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,28.0,Average,54,Very Weak,16.0,Weak,30.0,Strong,62.0,Average,48.0,Weak,46,Strong,56,90.0,27.5,95.5%,100.0%,44.7,67,19.3,16.8,46.8,54.5,22.7,18.7,57,43.7,0,9.5,8.2,6.1,0.3,-0.4,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,424,48,,150000000000000,1176345.568,1836013.039,41.70536999,-87.62985093,49,ROSELAND,34,5,"(41.70536999, -87.62985093)"
610033,LaSalle Elementary Language Academy,ES,1734 N Orleans St ,Chicago,IL,60614,(773) 534-8470,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610033.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,99.0,Strong,79,Strong,62.0,Average,52.0,Weak,39.0,Average,43.0,Average,53,Average,48,96.8,7.0,97.6%,100.0%,86,47.4,81.4,78.3,67.7,76.4,79.2,84.7,73.2,76.5,61,71.2,55.5,49.5,0.3,-0.3,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,576,33,,150000000000000,1173614.17,1911976.635,41.9138823,-87.63760107,7,LINCOLN PARK,43,18,"(41.9138823, -87.63760107)"
610520,LaSalle II Magnet Elementary School,ES,1148 N Honore St ,Chicago,IL,60622,(773) 534-0490,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610520.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,66.0,Very Strong,81,Weak,36.0,Average,52.0,Very Strong,83.0,Strong,79.0,Strong,55,Average,51,95.1,5.6,94.8%,100.0%,NDA,NDA,61.1,69.9,82.5,80.2,61.1,76.4,70.4,85.5,NDA,NDA,33.8,38.0,1.1,2.0,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,609,35,,150000000000000,1163810.597,1907900.166,41.90290876,-87.67373263,24,WEST TOWN,1,13,"(41.90290876, -87.67373263)"
609910,Laughlin Falconer Elementary School,ES,3020 N Lamon Ave ,Chicago,IL,60641,(773) 534-3560,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609910.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,54.0,Weak,24,Average,48.0,Weak,27.0,Weak,22.0,Weak,30.0,Average,49,Average,53,96.1,5.7,97.0%,99.5%,71.7,42.9,47.7,28.5,46.9,63.4,72,33.3,77.2,59.1,NDA,NDA,21.0,14.2,1.1,0.8,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,520",29,,150000000000000,1143139.285,1919727.764,41.93577597,-87.74936705,19,BELMONT CRAGIN,31,25,"(41.93577597, -87.74936705)"
610298,Lenart Elementary Regional Gifted Center,ES,8101 S LaSalle St ,Chicago,IL,60620,(773) 535-0040,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610298.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,79.0,Average,58,Average,51.0,Strong,67.0,Average,50.0,Strong,63.0,Average,52,Average,52,97.4,0.3,97.8%,100.0%,NDA,NDA,93.9,96.9,69.4,46.9,93.5,96.8,57.6,55.9,86.7,93.3,88.0,86.4,1.0,0.5,Green,Yellow,100,70,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,328,45,,150000000000000,1176725.617,1851241.455,41.74715024,-87.62800231,44,CHATHAM,21,6,"(41.74715024, -87.62800231)"
610036,Leslie Lewis Elementary School,ES,1431 N Leamington Ave ,Chicago,IL,60651,(773) 534-3060,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610036.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,21.0,Weak,37,Weak,36.0,Strong,64.0,Weak,30.0,Average,48.0,Weak,42,Weak,43,91.8,37.7,95.3%,98.6%,67.8,58.4,20.3,19.8,51.3,40.1,15.8,22.5,53.5,58.3,2.3,4.5,4.0,5.0,-0.5,-0.1,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,565,36,,150000000000000,1141810.292,1909168.612,41.90682528,-87.75451319,25,AUSTIN,37,25,"(41.90682528, -87.75451319)"
609834,Little Village Elementary School,ES,2620 S Lawndale Ave ,Chicago,IL,60623,(773) 534-1880,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609834.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,45.0,Average,43,Average,52.0,Strong,66.0,Average,45.0,Average,43.0,Average,47,Average,50,96.7,3.2,96.7%,93.9%,69,56,26,25.1,49.8,52.2,42.1,32.6,63.2,56.3,17.6,19.4,11.3,11.4,0.6,1.5,Green,Green,30.9,66.7,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,842,37,,150000000000000,1152090.217,1886231.173,41.84368588,-87.71735516,30,SOUTH LAWNDALE,22,10,"(41.84368588, -87.71735516)"
609809,Lorenz Brentano Math & Science Academy Elementary School,ES,2723 N Fairfield Ave ,Chicago,IL,60647,(773) 534-4100,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609809.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,57.0,Average,47,Average,43.0,Average,46.0,Weak,30.0,Weak,32.0,NDA,NDA,NDA,NDA,94.7,9.2,97.7%,100.0%,48.5,42.6,44.2,30.8,50.9,56.1,54.4,30.9,48.9,46.6,20.8,28.3,18.4,8.2,-1.6,-1.0,Red,Red,48.1,3.8,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,455,31,,150000000000000,1157602.725,1918079.537,41.93097047,-87.69625758,22,LOGAN SQUARE,35,14,"(41.93097047, -87.69625758)"
609817,Lyman A Budlong Elementary School,ES,2701 W Foster Ave ,Chicago,IL,60625,(773) 534-2591,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609817.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,59.0,Average,56,Weak,33.0,Weak,38.0,Average,44.0,Average,41.0,Average,50,Average,49,95.4,3.9,95.7%,98.7%,77.1,54.4,44.9,53.5,48.1,57.9,36.3,44,44.7,36.4,9.1,23.6,26.6,23.7,-1.7,-0.4,Red,Yellow,48.1,16,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,864,31,,150000000000000,1157387.173,1934388.087,41.97572652,-87.69660443,4,LINCOLN SQUARE,40,20,"(41.97572652, -87.69660443)"
610197,Mancel Talcott Elementary School,ES,1840 W Ohio St ,Chicago,IL,60622,(773) 534-7130,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610197.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,63.0,Average,58,Average,59.0,Strong,71.0,Average,53.0,Average,55.0,Average,51,Average,49,95.8,3.2,96.9%,100.0%,68.2,NDA,43.2,27,49.6,55,70.3,53.5,68.6,62.7,17,34,25.6,20.8,0.2,0.8,Yellow,Yellow,37.3,57.9,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,580,35,,150000000000000,1163847.473,1904082.62,41.89243235,-87.67370499,24,WEST TOWN,1,13,"(41.89243235, -87.67370499)"
610544,Mariano Azuela Elementary School,ES,4707 W Marquette Rd ,Chicago,IL,60629,(773) 535-7395,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610544.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Not Enough Data,No,Average,54.0,Very Strong,96,Strong,61.0,Very Strong,81.0,Strong,73.0,Very Strong,84.0,Average,47,Strong,58,95.5,19.7,0.0%,98.7%,69.5,42.9,28.7,26.1,48.2,32.1,46.9,34.9,55.2,57.4,NDA,NDA,13.0,11.9,-1.3,0.2,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,873,44,,150000000000000,1146123.64,1859720.388,41.77105158,-87.73992325,65,WEST LAWN,13,8,"(41.77105158, -87.73992325)"
610081,Mark Sheridan Elementary Math & Science Academy,ES,533 W 27th St ,Chicago,IL,60616,(773) 534-9120,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610081.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,74.0,Average,59,Average,53.0,Strong,63.0,Average,59.0,Strong,63.0,Strong,55,Average,51,96.8,1.3,97.0%,95.9%,85.5,NDA,62.7,74,72.3,77.4,59.4,62.4,67.8,61.3,35.9,42.2,47.2,38.3,1.5,1.5,Green,Green,50,65.6,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,535,40,,150000000000000,1172807.818,1886639.308,41.84437293,-87.64131399,60,BRIDGEPORT,11,9,"(41.84437293, -87.64131399)"
610206,Mark Twain Elementary School,ES,5134 S Lotus Ave ,Chicago,IL,60638,(773) 535-2290,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610206.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,67.0,Strong,76,Average,46.0,Average,44.0,Very Strong,84.0,Strong,71.0,Strong,60,Strong,60,96.3,5.3,97.8%,98.3%,84.6,61.1,44.4,48.5,53.2,63.3,49.1,58.1,62.2,55.8,32.1,43.8,32.3,19.8,0.2,-0.4,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,161",44,,150000000000000,1140861.083,1869888.283,41.79905206,-87.75896524,56,GARFIELD RIDGE,23,8,"(41.79905206, -87.75896524)"
610154,Martin A Ryerson Elementary School,ES,646 N Lawndale Ave ,Chicago,IL,60624,(773) 534-6700,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610154.pdf,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,40.0,Weak,32,Average,48.0,Average,43.0,Average,41.0,Weak,37.0,Weak,45,Average,48,95.5,95.1,96.8%,100.0%,63.6,48.6,33.3,19.2,48.9,72.9,59.2,26.4,93.3,67.5,13.6,11.4,23.1,17.1,2.8,0.2,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,445,34,,150000000000000,1151558.259,1904275.283,41.89321142,-87.71883334,23,HUMBOLDT PARK,27,11,"(41.89321142, -87.71883334)"
610539,Marvin Camras Elementary School,ES,3000 N Mango Ave ,Chicago,IL,60634,(773) 534-2960,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610539.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Not Enough Data,No,Average,54.0,Average,58,Weak,37.0,Average,41.0,Very Strong,83.0,Very Strong,88.0,Average,51,Strong,55,95.1,4.3,0.0%,97.7%,47.5,39.9,30.8,27.8,47.8,38.6,41.1,38.5,49.2,55.4,15.3,30.5,11.2,12.0,-1.8,-0.3,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,826,30,,150000000000000,1137482.296,1919394.9,41.93496641,-87.77016525,19,BELMONT CRAGIN,30,25,"(41.93496641, -87.77016525)"
